SMILES,MW,HBA,HBD,LogP,lipinski_valid,Error,Fragments,chemval,chem_violation
O=NN1C(N=C(O)N=N1)(N)OC(O)(O)O,222.034881912,10,5,-2.5606,True,False,"['[3*]OC(O)(O)O', '[13*]C1(N)N=C(O)N=NN1N=O']",False,"Geminal diol/triol, Hydrazine"
N=NN1C(OC(=O)N=N1)(N)OC(O)(O)O,222.034881912,10,5,-2.07343,True,False,"['[3*]OC(O)(O)O', '[13*]C1(N)OC(=O)N=NN1N=N']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN1C(OC(=O)N=N1)(O)OC(N)(O)N,222.034881912,10,4,-2.3716,True,False,"['[3*]OC(N)(N)O', '[13*]C1(O)OC(=O)N=NN1N=O']",False,"Geminal diol/triol, Hydrazine"
O=NN1C(OC(=O)N=N1)(O)NC(N)(O)O,222.034881912,10,5,-2.765,True,False,"['[5*]NC(N)(O)O', '[13*]C1(O)OC(=O)N=NN1N=O']",False,"Geminal diol/triol, Hydrazine"
O=NN1C(OC(=N)N=N1)(O)OC(N)(O)O,222.034881912,10,5,-2.5232300000000003,True,False,"['[13*]C1(O)OC(=N)N=NN1N=O', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=NN1C(NC(=O)N=N1)(O)OC(N)(O)O,222.034881912,9,5,-2.765,True,False,"['[13*]C1(O)NC(=O)N=NN1N=O', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=NN1C(N=C(O)N=N1)(O)OC(N)(O)O,222.034881912,10,5,-2.5606,True,False,"['[13*]C1(O)N=C(O)N=NN1N=O', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
N=NN1C(OC(=O)N=N1)(O)OC(N)(O)O,222.034881912,10,5,-2.07343,True,False,"['[13*]C1(O)OC(=O)N=NN1N=N', '[3*]OC(N)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN1C(OC(=N)N=N1)(O)NC(O)(O)O,222.034881912,10,6,-2.91663,True,False,"['[5*]NC(O)(O)O', '[13*]C1(O)OC(=N)N=NN1N=O']",False,"Geminal diol/triol, Hydrazine"
O=NN1C(NC(=O)N=N1)(O)NC(O)(O)O,222.034881912,9,6,-3.1584000000000003,True,False,"['[5*]NC(O)(O)O', '[13*]C1(O)NC(=O)N=NN1N=O']",False,"Geminal diol/triol, Hydrazine"
O=NN1C(N=C(O)N=N1)(O)NC(O)(O)O,222.034881912,10,6,-2.954,True,False,"['[5*]NC(O)(O)O', '[13*]C1(O)N=C(O)N=NN1N=O']",False,"Geminal diol/triol, Hydrazine"
N=NN1C(OC(=O)N=N1)(O)NC(O)(O)O,222.034881912,10,6,-2.46683,True,False,"['[5*]NC(O)(O)O', '[13*]C1(O)OC(=O)N=NN1N=N']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN1C(NC(=N)N=N1)(O)OC(O)(O)O,222.034881912,9,6,-2.91663,True,False,"['[13*]C1(O)NC(=N)N=NN1N=O', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=NN1C(N=C(N)N=N1)(O)OC(O)(O)O,222.034881912,11,5,-3.1263,True,False,"['[13*]C1(O)N=C(N)N=NN1N=O', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
N=NN1C(OC(=N)N=N1)(O)OC(O)(O)O,222.034881912,10,6,-2.22506,True,False,"['[3*]OC(O)(O)O', '[13*]C1(O)OC(=N)N=NN1N=N']",False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN1C(NC(=O)N=N1)(O)OC(O)(O)O,222.034881912,9,6,-2.46683,True,False,"['[13*]C1(O)NC(=O)N=NN1N=N', '[3*]OC(O)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN1C(N=C(O)N=N1)(O)OC(O)(O)O,222.034881912,10,6,-2.26243,True,False,"['[3*]OC(O)(O)O', '[13*]C1(O)N=C(O)N=NN1N=N']",False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN1C(ON(O)N=N1)(N)OC(O)(O)O,222.034881912,12,5,-3.13712,True,False,"['[3*]OC(O)(O)O', '[13*]C1(N)ON(O)N=NN1C#N']",False,"Geminal diol/triol, Hydrazine"
N#CN1C(ON(O)N=N1)(O)OC(N)(O)O,222.034881912,12,5,-3.13712,True,False,"['[13*]C1(O)ON(O)N=NN1C#N', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
N#CN1C(ON(O)N=N1)(O)NC(O)(O)O,222.034881912,12,6,-3.5305199999999997,False,False,"['[5*]NC(O)(O)O', '[13*]C1(O)ON(O)N=NN1C#N']",False,"Geminal diol/triol, Hydrazine"
N#CN1C(ON(N)N=N1)(O)OC(O)(O)O,222.034881912,12,5,-3.61902,True,False,"['[13*]C1(O)ON(N)N=NN1C#N', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
N#CN1C(NN(O)N=N1)(O)OC(O)(O)O,222.034881912,12,6,-3.5305199999999997,False,False,"['[3*]OC(O)(O)O', '[13*]C1(O)NN(O)N=NN1C#N']",False,"Geminal diol/triol, Hydrazine"
O=NN=NN1C(OC1=O)(N)OC(N)(O)O,222.034881912,9,4,-2.3716,True,False,"['[13*]C1(N)OC(=O)N1N=NN=O', '[3*]OC(N)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN1C(OC1=O)(N)NC(O)(O)O,222.034881912,9,5,-2.765,True,False,"['[5*]NC(O)(O)O', '[13*]C1(N)OC(=O)N1N=NN=O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN1C(OC1=N)(N)OC(O)(O)O,222.034881912,9,5,-2.52323,True,False,"['[3*]OC(O)(O)O', '[13*]C1(N)OC(=N)N1N=NN=O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN1C(NC1=O)(N)OC(O)(O)O,222.034881912,8,5,-2.765,True,False,"['[3*]OC(O)(O)O', '[13*]C1(N)NC(=O)N1N=NN=O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN1C(N=C1O)(N)OC(O)(O)O,222.034881912,8,5,-2.5606,True,False,"['[13*]C1(N)N=C(O)N1N=NN=O', '[3*]OC(O)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=NN1C(OC1=O)(N)OC(O)(O)O,222.03488191200003,9,5,-2.07343,True,False,"['[13*]C1(N)OC(=O)N1N=NN=N', '[3*]OC(O)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN1C(OC1=O)(O)OC(N)(O)N,222.034881912,9,4,-2.3716,True,False,"['[13*]C1(O)OC(=O)N1N=NN=O', '[3*]OC(N)(N)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN1C(OC1=O)(O)NC(N)(O)O,222.034881912,9,5,-2.765,True,False,"['[5*]NC(N)(O)O', '[13*]C1(O)OC(=O)N1N=NN=O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN1C(OC1=N)(O)OC(N)(O)O,222.034881912,9,5,-2.52323,True,False,"['[13*]C1(O)OC(=N)N1N=NN=O', '[3*]OC(N)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN1C(NC1=O)(O)OC(N)(O)O,222.034881912,8,5,-2.765,True,False,"['[13*]C1(O)NC(=O)N1N=NN=O', '[3*]OC(N)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN1C(N=C1O)(O)OC(N)(O)O,222.034881912,8,5,-2.5606,True,False,"['[13*]C1(O)N=C(O)N1N=NN=O', '[3*]OC(N)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=NN1C(OC1=O)(O)OC(N)(O)O,222.034881912,9,5,-2.07343,True,False,"['[13*]C1(O)OC(=O)N1N=NN=N', '[3*]OC(N)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN1C(OC1=N)(O)NC(O)(O)O,222.034881912,9,6,-2.91663,True,False,"['[5*]NC(O)(O)O', '[13*]C1(O)OC(=N)N1N=NN=O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN1C(NC1=O)(O)NC(O)(O)O,222.034881912,8,6,-3.1584000000000003,True,False,"['[5*]NC(O)(O)O', '[13*]C1(O)NC(=O)N1N=NN=O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN1C(N=C1O)(O)NC(O)(O)O,222.034881912,8,6,-2.954,True,False,"['[5*]NC(O)(O)O', '[13*]C1(O)N=C(O)N1N=NN=O']",False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=NN1C(OC1=O)(O)NC(O)(O)O,222.034881912,9,6,-2.4668300000000003,True,False,"['[5*]NC(O)(O)O', '[13*]C1(O)OC(=O)N1N=NN=N']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN1C(NC1=N)(O)OC(O)(O)O,222.034881912,8,6,-2.91663,True,False,"['[3*]OC(O)(O)O', '[13*]C1(O)NC(=N)N1N=NN=O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN1C(N=C1N)(O)OC(O)(O)O,222.034881912,9,5,-3.1263,True,False,"['[13*]C1(O)N=C(N)N1N=NN=O', '[3*]OC(O)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=NN1C(OC1=N)(O)OC(O)(O)O,222.034881912,9,6,-2.22506,True,False,"['[3*]OC(O)(O)O', '[13*]C1(O)OC(=N)N1N=NN=N']",False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=NN1C(NC1=O)(O)OC(O)(O)O,222.034881912,8,6,-2.4668300000000003,True,False,"['[13*]C1(O)NC(=O)N1N=NN=N', '[3*]OC(O)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=NN1C(N=C1O)(O)OC(O)(O)O,222.034881912,8,6,-2.26243,True,False,"['[13*]C1(O)N=C(O)N1N=NN=N', '[3*]OC(O)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NN1C(ON1O)(N)OC(O)(O)O,222.034881912,11,5,-3.13712,True,False,"['[13*]C1(N)ON(O)N1N=NC#N', '[3*]OC(O)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NN1C(ON1O)(O)OC(N)(O)O,222.034881912,11,5,-3.13712,True,False,"['[13*]C1(O)ON(O)N1N=NC#N', '[3*]OC(N)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NN1C(ON1O)(O)NC(O)(O)O,222.034881912,11,6,-3.53052,False,False,"['[5*]NC(O)(O)O', '[13*]C1(O)ON(O)N1N=NC#N']",False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NN1C(ON1N)(O)OC(O)(O)O,222.034881912,11,5,-3.61902,True,False,"['[3*]OC(O)(O)O', '[13*]C1(O)ON(N)N1N=NC#N']",False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NN1C(NN1O)(O)OC(O)(O)O,222.034881912,11,6,-3.5305199999999997,False,False,"['[13*]C1(O)NN(O)N1N=NC#N', '[3*]OC(O)(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=C1OC(N=NON=N1)(N)OC(N)(O)O,222.034881912,11,4,-1.9712,True,False,"['[13*]C1(N)N=NON=NC(=O)O1', '[3*]OC(N)(O)O']",False,Geminal diol/triol
O=C1OC(N=NN=NO1)(N)OC(N)(O)O,222.034881912,12,4,-1.9712,True,False,"['[13*]C1(N)N=NN=NOC(=O)O1', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(ON=NN=N1)(N)OC(N)(O)O,222.034881912,11,4,-1.9712,True,False,"['[13*]C1(N)ON=NN=NC(=O)O1', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(N=NON=N1)(N)NC(O)(O)O,222.034881912,11,5,-2.3646000000000003,True,False,"['[5*]NC(O)(O)O', '[13*]C1(N)N=NON=NC(=O)O1']",False,Geminal diol/triol
O=C1OC(N=NN=NO1)(N)NC(O)(O)O,222.034881912,12,5,-2.3646000000000003,True,False,"['[5*]NC(O)(O)O', '[13*]C1(N)N=NN=NOC(=O)O1']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(ON=NN=N1)(N)NC(O)(O)O,222.034881912,11,5,-2.3646000000000003,True,False,"['[5*]NC(O)(O)O', '[13*]C1(N)ON=NN=NC(=O)O1']",False,"Geminal diol/triol, Hydrazine"
N=C1OC(N=NON=N1)(N)OC(O)(O)O,222.034881912,11,5,-2.12283,True,False,"['[3*]OC(O)(O)O', '[13*]C1(N)N=NON=NC(=N)O1']",False,Geminal diol/triol
N=C1OC(N=NN=NO1)(N)OC(O)(O)O,222.034881912,12,5,-2.12283,True,False,"['[13*]C1(N)N=NN=NOC(=N)O1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
N=C1OC(ON=NN=N1)(N)OC(O)(O)O,222.034881912,11,5,-2.12283,True,False,"['[13*]C1(N)ON=NN=NC(=N)O1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1NC(N=NON=N1)(N)OC(O)(O)O,222.034881912,10,5,-2.3646000000000003,True,False,"['[3*]OC(O)(O)O', '[13*]C1(N)N=NON=NC(=O)N1']",False,Geminal diol/triol
OC1=NC(N=NON=N1)(N)OC(O)(O)O,222.034881912,11,5,-2.1601999999999997,True,False,"['[13*]C1(N)N=NON=NC(O)=N1', '[3*]OC(O)(O)O']",False,Geminal diol/triol
O=C1NC(N=NN=NO1)(N)OC(O)(O)O,222.034881912,11,5,-2.3646000000000003,True,False,"['[3*]OC(O)(O)O', '[13*]C1(N)N=NN=NOC(=O)N1']",False,"Geminal diol/triol, Hydrazine"
OC1=NC(N=NN=NO1)(N)OC(O)(O)O,222.034881912,11,5,-2.1601999999999997,True,False,"['[13*]C1(N)N=NN=NOC(O)=N1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1NC(ON=NN=N1)(N)OC(O)(O)O,222.034881912,10,5,-2.3646000000000003,True,False,"['[3*]OC(O)(O)O', '[13*]C1(N)NC(=O)N=NN=NO1']",False,"Geminal diol/triol, Hydrazine"
OC1=NC(ON=NN=N1)(N)OC(O)(O)O,222.034881912,11,5,-2.1602,True,False,"['[13*]C1(N)N=C(O)N=NN=NO1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(N=NNN=N1)(N)OC(O)(O)O,222.034881912,11,5,-2.3646000000000003,True,False,"['[13*]C1(N)N=NNN=NC(=O)O1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(N=NN=NN1)(N)OC(O)(O)O,222.034881912,11,5,-2.3646000000000003,True,False,"['[13*]C1(N)N=NN=NNC(=O)O1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(NN=NN=N1)(N)OC(O)(O)O,222.034881912,11,5,-2.3646000000000003,True,False,"['[3*]OC(O)(O)O', '[13*]C1(N)NN=NN=NC(=O)O1']",False,"Geminal diol/triol, Hydrazine"
OC=1OC(N=NN=NN1)(N)OC(O)(O)O,222.034881912,11,5,-2.1602,True,False,"['[13*]C1(N)N=NN=NN=C(O)O1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(N=NON=N1)(O)OC(N)(O)N,222.034881912,11,4,-1.9712000000000005,True,False,"['[3*]OC(N)(N)O', '[13*]C1(O)N=NON=NC(=O)O1']",False,Geminal diol/triol
O=C1OC(N=NN=NO1)(O)OC(N)(O)N,222.034881912,12,4,-1.9712000000000005,True,False,"['[3*]OC(N)(N)O', '[13*]C1(O)N=NN=NOC(=O)O1']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(ON=NN=N1)(O)OC(N)(O)N,222.03488191199997,11,4,-1.9712000000000005,True,False,"['[3*]OC(N)(N)O', '[13*]C1(O)ON=NN=NC(=O)O1']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(N=NON=N1)(O)NC(N)(O)O,222.034881912,11,5,-2.3646000000000003,True,False,"['[5*]NC(N)(O)O', '[13*]C1(O)N=NON=NC(=O)O1']",False,Geminal diol/triol
O=C1OC(N=NN=NO1)(O)NC(N)(O)O,222.034881912,12,5,-2.3646000000000003,True,False,"['[5*]NC(N)(O)O', '[13*]C1(O)N=NN=NOC(=O)O1']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(ON=NN=N1)(O)NC(N)(O)O,222.03488191199997,11,5,-2.3646000000000003,True,False,"['[5*]NC(N)(O)O', '[13*]C1(O)ON=NN=NC(=O)O1']",False,"Geminal diol/triol, Hydrazine"
N=C1OC(N=NON=N1)(O)OC(N)(O)O,222.034881912,11,5,-2.12283,True,False,"['[13*]C1(O)N=NON=NC(=N)O1', '[3*]OC(N)(O)O']",False,Geminal diol/triol
N=C1OC(N=NN=NO1)(O)OC(N)(O)O,222.034881912,12,5,-2.12283,True,False,"['[13*]C1(O)N=NN=NOC(=N)O1', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
N=C1OC(ON=NN=N1)(O)OC(N)(O)O,222.034881912,11,5,-2.12283,True,False,"['[13*]C1(O)ON=NN=NC(=N)O1', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1NC(N=NON=N1)(O)OC(N)(O)O,222.034881912,10,5,-2.3646000000000003,True,False,"['[13*]C1(O)N=NON=NC(=O)N1', '[3*]OC(N)(O)O']",False,Geminal diol/triol
OC1=NC(N=NON=N1)(O)OC(N)(O)O,222.034881912,11,5,-2.1602,True,False,"['[13*]C1(O)N=NON=NC(O)=N1', '[3*]OC(N)(O)O']",False,Geminal diol/triol
O=C1NC(N=NN=NO1)(O)OC(N)(O)O,222.034881912,11,5,-2.3646000000000003,True,False,"['[13*]C1(O)N=NN=NOC(=O)N1', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
OC1=NC(N=NN=NO1)(O)OC(N)(O)O,222.034881912,11,5,-2.1602,True,False,"['[13*]C1(O)N=NN=NOC(O)=N1', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1NC(ON=NN=N1)(O)OC(N)(O)O,222.034881912,10,5,-2.3646000000000003,True,False,"['[13*]C1(O)NC(=O)N=NN=NO1', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
OC1=NC(ON=NN=N1)(O)OC(N)(O)O,222.034881912,11,5,-2.1602,True,False,"['[13*]C1(O)N=C(O)N=NN=NO1', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(N=NNN=N1)(O)OC(N)(O)O,222.034881912,11,5,-2.3646000000000003,True,False,"['[13*]C1(O)N=NNN=NC(=O)O1', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(N=NN=NN1)(O)OC(N)(O)O,222.034881912,11,5,-2.3646000000000003,True,False,"['[13*]C1(O)N=NN=NNC(=O)O1', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(NN=NN=N1)(O)OC(N)(O)O,222.034881912,11,5,-2.3646000000000003,True,False,"['[13*]C1(O)NN=NN=NC(=O)O1', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
OC=1OC(N=NN=NN1)(O)OC(N)(O)O,222.034881912,11,5,-2.1602,True,False,"['[13*]C1(O)N=NN=NN=C(O)O1', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
N=C1OC(N=NON=N1)(O)NC(O)(O)O,222.034881912,11,6,-2.51623,False,False,"['[5*]NC(O)(O)O', '[13*]C1(O)N=NON=NC(=N)O1']",False,Geminal diol/triol
N=C1OC(N=NN=NO1)(O)NC(O)(O)O,222.034881912,12,6,-2.51623,False,False,"['[5*]NC(O)(O)O', '[13*]C1(O)N=NN=NOC(=N)O1']",False,"Geminal diol/triol, Hydrazine"
N=C1OC(ON=NN=N1)(O)NC(O)(O)O,222.034881912,11,6,-2.51623,False,False,"['[5*]NC(O)(O)O', '[13*]C1(O)ON=NN=NC(=N)O1']",False,"Geminal diol/triol, Hydrazine"
O=C1NC(N=NON=N1)(O)NC(O)(O)O,222.034881912,10,6,-2.758,True,False,"['[5*]NC(O)(O)O', '[13*]C1(O)N=NON=NC(=O)N1']",False,Geminal diol/triol
OC1=NC(N=NON=N1)(O)NC(O)(O)O,222.034881912,11,6,-2.5536,False,False,"['[5*]NC(O)(O)O', '[13*]C1(O)N=NON=NC(O)=N1']",False,Geminal diol/triol
O=C1NC(N=NN=NO1)(O)NC(O)(O)O,222.034881912,11,6,-2.758,False,False,"['[5*]NC(O)(O)O', '[13*]C1(O)N=NN=NOC(=O)N1']",False,"Geminal diol/triol, Hydrazine"
OC1=NC(N=NN=NO1)(O)NC(O)(O)O,222.034881912,11,6,-2.5536,False,False,"['[5*]NC(O)(O)O', '[13*]C1(O)N=NN=NOC(O)=N1']",False,"Geminal diol/triol, Hydrazine"
O=C1NC(ON=NN=N1)(O)NC(O)(O)O,222.034881912,10,6,-2.758,True,False,"['[5*]NC(O)(O)O', '[13*]C1(O)NC(=O)N=NN=NO1']",False,"Geminal diol/triol, Hydrazine"
OC1=NC(ON=NN=N1)(O)NC(O)(O)O,222.034881912,11,6,-2.5536,False,False,"['[5*]NC(O)(O)O', '[13*]C1(O)N=C(O)N=NN=NO1']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(N=NNN=N1)(O)NC(O)(O)O,222.034881912,11,6,-2.758,False,False,"['[5*]NC(O)(O)O', '[13*]C1(O)N=NNN=NC(=O)O1']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(N=NN=NN1)(O)NC(O)(O)O,222.034881912,11,6,-2.758,False,False,"['[5*]NC(O)(O)O', '[13*]C1(O)N=NN=NNC(=O)O1']",False,"Geminal diol/triol, Hydrazine"
O=C1OC(NN=NN=N1)(O)NC(O)(O)O,222.034881912,11,6,-2.758,False,False,"['[5*]NC(O)(O)O', '[13*]C1(O)NN=NN=NC(=O)O1']",False,"Geminal diol/triol, Hydrazine"
OC=1OC(N=NN=NN1)(O)NC(O)(O)O,222.034881912,11,6,-2.5536,False,False,"['[5*]NC(O)(O)O', '[13*]C1(O)N=NN=NN=C(O)O1']",False,"Geminal diol/triol, Hydrazine"
N=C1NC(N=NON=N1)(O)OC(O)(O)O,222.034881912,10,6,-2.51623,True,False,"['[13*]C1(O)N=NON=NC(=N)N1', '[3*]OC(O)(O)O']",False,Geminal diol/triol
NC1=NC(N=NON=N1)(O)OC(O)(O)O,222.034881912,12,5,-2.7259,True,False,"['[3*]OC(O)(O)O', '[13*]C1(O)N=NON=NC(N)=N1']",False,Geminal diol/triol
N=C1NC(N=NN=NO1)(O)OC(O)(O)O,222.034881912,11,6,-2.51623,False,False,"['[3*]OC(O)(O)O', '[13*]C1(O)N=NN=NOC(=N)N1']",False,"Geminal diol/triol, Hydrazine"
NC1=NC(N=NN=NO1)(O)OC(O)(O)O,222.034881912,12,5,-2.7259,True,False,"['[3*]OC(O)(O)O', '[13*]C1(O)N=NN=NOC(N)=N1']",False,"Geminal diol/triol, Hydrazine"
N=C1NC(ON=NN=N1)(O)OC(O)(O)O,222.034881912,10,6,-2.51623,True,False,"['[3*]OC(O)(O)O', '[13*]C1(O)NC(=N)N=NN=NO1']",False,"Geminal diol/triol, Hydrazine"
NC1=NC(ON=NN=N1)(O)OC(O)(O)O,222.034881912,12,5,-2.7259,True,False,"['[3*]OC(O)(O)O', '[13*]C1(O)N=C(N)N=NN=NO1']",False,"Geminal diol/triol, Hydrazine"
N=C1OC(N=NNN=N1)(O)OC(O)(O)O,222.034881912,11,6,-2.51623,False,False,"['[13*]C1(O)N=NNN=NC(=N)O1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
N=C1OC(N=NN=NN1)(O)OC(O)(O)O,222.034881912,11,6,-2.51623,False,False,"['[13*]C1(O)N=NN=NNC(=N)O1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
N=C1OC(NN=NN=N1)(O)OC(O)(O)O,222.034881912,11,6,-2.51623,False,False,"['[13*]C1(O)NN=NN=NC(=N)O1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
NC=1OC(N=NN=NN1)(O)OC(O)(O)O,222.034881912,12,5,-2.7259,True,False,"['[13*]C1(O)N=NN=NN=C(N)O1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1NC(N=NNN=N1)(O)OC(O)(O)O,222.034881912,10,6,-2.758,True,False,"['[13*]C1(O)N=NNN=NC(=O)N1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1NC(N=NN=NN1)(O)OC(O)(O)O,222.034881912,10,6,-2.758,True,False,"['[13*]C1(O)N=NN=NNC(=O)N1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
O=C1NC(NN=NN=N1)(O)OC(O)(O)O,222.034881912,10,6,-2.758,True,False,"['[13*]C1(O)NN=NN=NC(=O)N1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
OC1=NC(N=NNN=N1)(O)OC(O)(O)O,222.034881912,11,6,-2.5536,False,False,"['[13*]C1(O)N=NNN=NC(O)=N1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
OC1=NC(N=NN=NN1)(O)OC(O)(O)O,222.034881912,11,6,-2.5536,False,False,"['[13*]C1(O)N=NN=NNC(O)=N1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
OC1=NC(NN=NN=N1)(O)OC(O)(O)O,222.034881912,11,6,-2.5536,False,False,"['[3*]OC(O)(O)O', '[13*]C1(O)N=C(O)N=NN=NN1']",False,"Geminal diol/triol, Hydrazine"
OC=1NC(N=NN=NN1)(O)OC(O)(O)O,222.034881912,11,6,-2.5536000000000003,False,False,"['[3*]OC(O)(O)O', '[13*]C1(O)N=NN=NN=C(O)N1']",False,"Geminal diol/triol, Hydrazine"
ON1OC(N=C=NN=N1)(N)OC(O)(O)O,222.034881912,12,5,-2.7463,True,False,"['[3*]OC(O)(O)O', '[13*]C1(N)N=C=NN=NN(O)O1']",False,"Geminal diol/triol, Hydrazine"
ON1OC(N=C=NN=N1)(O)OC(N)(O)O,222.034881912,12,5,-2.7463,True,False,"['[13*]C1(O)N=C=NN=NN(O)O1', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
ON1OC(N=C=NN=N1)(O)NC(O)(O)O,222.034881912,12,6,-3.1397000000000004,False,False,"['[5*]NC(O)(O)O', '[13*]C1(O)N=C=NN=NN(O)O1']",False,"Geminal diol/triol, Hydrazine"
NN1OC(N=C=NN=N1)(O)OC(O)(O)O,222.034881912,12,5,-3.2282,True,False,"['[13*]C1(O)N=C=NN=NN(N)O1', '[3*]OC(O)(O)O']",False,"Geminal diol/triol, Hydrazine"
ON1NC(N=C=NN=N1)(O)OC(O)(O)O,222.034881912,12,6,-3.1397000000000004,False,False,"['[3*]OC(O)(O)O', '[13*]C1(O)N=C=NN=NN(O)N1']",False,"Geminal diol/triol, Hydrazine"
ON1OC(N=NN=C=N1)(N)OC(O)(O)O,222.034881912,12,5,-2.7463,True,False,"['[3*]OC(O)(O)O', '[13*]C1(N)N=NN=C=NN(O)O1']",False,"Geminal diol/triol, Hydrazine"
ON1OC(N=NN=C=N1)(O)OC(N)(O)O,222.034881912,12,5,-2.7463,True,False,"['[13*]C1(O)N=NN=C=NN(O)O1', '[3*]OC(N)(O)O']",False,"Geminal diol/triol, Hydrazine"
